date,name,origin,price,specification
2005-05-23,进口西柚,以色列,10.33,纸箱
2005-05-23,进口提子,秘鲁/澳大利亚,19.47,胶箱
2005-05-23,进口橙,美国/埃及,15.59,纸箱
2004-05-23,杨梅,福建/云南,21.11,胶框
2004-05-23,李,云南/广东,13.33,纸箱
2004-05-23,枇杷,云南/福建,16.67,泡沫箱
2004-05-23,芒果,海南,8.2,筐
2004-05-23,龙眼,海南,20,泡沫箱
2004-05-23,木瓜,海南,4.86,泡沫箱
2004-05-23,火龙果,广东/海南,8,胶框
2004-05-23,布冧,陕西,10,纸箱
2004-05-23,橙,广西/湖南/湖北,6.31,筐
2004-05-23,提子,云南,12.5,泡沫箱
2005-04-23,青枣,福建/广西/广东,8.67,胶箱
2005-04-23,龙眼,海南,20,泡沫箱
2005-04-23,木瓜,海南,5.14,泡沫箱
2005-04-23,火龙果,广东/海南,10.67,胶框
2005-04-23,草莓,云南/辽宁/广东/安徽,23.33,胶箱
2005-04-23,杨桃,广东,5.75,胶框
2005-04-23,番石榴,广东,6.25,纸箱
2005-04-23,圣女果,广西/广东/海南,9,胶箱
2005-04-23,柑,广西,5.8,筐
2005-04-23,香瓜,广西,5.5,纸箱
2005-04-23,桃,山东,17.22,纸箱
2005-04-23,奇异果,陕西,19,纸箱
2005-04-23,梨,山西,6.21,纸箱
2005-04-23,苹果,陕西/新疆,8.56,胶箱
2005-04-23,香梨,新疆,14.17,纸箱
2005-04-23,提子,云南/新疆,15.83,胶框
2005-04-23,菠萝蜜,海南,7.5,个
2005-04-23,菠萝,广东,4.71,胶框
2005-04-23,香蕉,广东/海南,5,纸箱
2005-04-23,西瓜,广东/海南,7,纸箱
2014-04-23,苹果,陕西/新疆,10.28,胶箱
2014-04-23,桃,山东,17.22,纸箱
2014-04-23,梨,山西,7.89,纸箱
2014-04-23,香梨,新疆,14.17,纸箱
2014-04-23,提子,云南/新疆,16.67,胶框
2014-04-23,菠萝蜜,海南,8.5,个
2014-04-23,菠萝,广东,4.03,胶框
2014-04-23,香蕉,广东/海南,5.8,纸箱
2014-04-23,西瓜,广东/海南/广西/云南,5.93,纸箱
2014-04-23,柠檬,四川/广东,11,纸箱
2014-04-23,橙,广西/江西/湖南/四川,8.84,胶箱
2014-04-23,哈密瓜,海南,6.07,纸箱
2014-04-23,进口山竹,泰国/印尼,40,特级
2014-04-23,进口火龙果,越南,9.5,纸箱
2014-04-23,进口菠萝,菲律宾,9,纸箱
2014-04-23,进口榴莲,泰国/越南,48.24,纸箱
2014-04-23,进口龙眼,泰国,19.5,特级
2014-04-23,进口椰子,泰国,8,纸箱
2014-04-23,进口桃,智利,13.33,纸箱
2014-04-23,进口奇异果,希腊,26,纸箱
2010-03-23,柚,广东,6.92,纸箱
2010-03-23,百香果,广西,11.75,泡沫箱
2010-03-23,青枣,福建/广西/广东,6.33,胶箱
2010-03-23,龙眼,海南,19.5,泡沫箱
2010-03-23,木瓜,海南,6.07,泡沫箱
2010-03-23,火龙果,广东/海南,9.67,胶框
2010-03-23,草莓,云南/辽宁/广东/安徽,18.33,胶箱
2010-03-23,杨桃,广东,4.75,胶框
2010-03-23,番石榴,广东,4.75,纸箱
2010-03-23,圣女果,广西/广东/海南,9.5,胶箱
2010-03-23,桔,广西,5.17,胶框
2010-03-23,柑,广西,5,筐
2010-03-23,芒果,海南,6.75,筐
2010-03-23,奇异果,陕西,11,纸箱
2010-03-23,菠萝,广东/海南,4.86,筐
2010-03-23,香梨,新疆,12.5,纸箱
2010-03-23,梨,河北,5.79,纸箱
2010-03-23,橙,广西/江西/湖南/四川,7.78,胶框
2010-03-23,菠萝蜜,广西,7.3,个
2010-03-23,香蕉,广东/海南,5.1,纸箱
2002-03-23,进口蓝莓,秘鲁,55,纸箱
2002-03-23,进口李,智利,22.22,纸箱
2002-03-23,进口提子,秘鲁,22.11,胶箱
2002-03-23,进口橙,美国/埃及,14.71,纸箱
2002-03-23,进口桃,智利,22.22,纸箱
2002-03-23,进口牛油果,秘鲁,20,纸箱
2001-03-23,枇杷,云南,25,泡沫箱
2001-03-23,柚,广东,6.77,纸箱
2001-03-23,百香果,广西,11.5,泡沫箱
2001-03-23,青枣,福建,4.67,胶箱
2001-03-23,龙眼,海南,19.5,泡沫箱
2001-03-23,木瓜,海南,5.54,泡沫箱
2001-03-23,火龙果,广东/海南,9.33,胶框
2001-03-23,草莓,云南/辽宁/广东/安徽,21.67,胶箱
2001-03-23,杨桃,广东,4.5,胶框
2001-03-23,番石榴,广东,4.5,纸箱
2001-03-23,圣女果,广西/广东/海南,9,胶箱
2001-03-23,桔,广西,3.87,胶框
2001-03-23,柑,广西,4.2,筐
2001-03-23,梨,山西,6.95,纸箱
2027-03-23,梨,山西,6.58,纸箱
2027-03-23,香梨,新疆,14.17,纸箱
2027-03-23,菠萝蜜,海南,9.5,个
2027-03-23,菠萝,广东,3.6,胶框
2027-03-23,香蕉,广东/海南,4.75,纸箱
2027-03-23,西瓜,广东/海南,7.14,纸箱
2027-03-23,柠檬,四川/广东,10,纸箱
2027-03-23,橙,广西/江西/湖南/四川,8.44,胶箱
2027-03-23,提子,云南/四川,19.17,胶框
2027-03-23,哈密瓜,海南,8.57,纸箱
2027-03-23,进口山竹,泰国/印尼,46.88,特级
2027-03-23,进口菠萝,菲律宾,9,纸箱
2027-03-23,进口火龙果,越南,12,纸箱
2027-03-23,进口榴莲,泰国/越南,62.94,纸箱
2027-03-23,进口龙眼,泰国,20,特级
2027-03-23,进口椰子,泰国,11.33,纸箱
2027-03-23,进口牛油果,秘鲁,23,纸箱
2027-03-23,进口西梅,智利,31.88,纸箱
2027-03-23,进口蓝莓,秘鲁,55.5,纸箱
2027-03-23,进口苹果,美国,21.58,纸箱
2020-02-23,火龙果,广东/广西,8.33,胶框
2020-02-23,草莓,云南/辽宁/广东/安徽,21,胶箱
2020-02-23,圣女果,广西/广东/海南,10,筐
2020-02-23,杨桃,广东,3.75,胶框
2020-02-23,芒果,海南,7.2,筐
2020-02-23,番石榴,广东,3.6,纸箱
2020-02-23,桔,广西,3.67,胶框
2020-02-23,柑,广西,4.4,胶框
2020-02-23,梨,山西,7.11,纸箱
2020-02-23,香梨,新疆,14.17,纸箱
2020-02-23,菠萝蜜,海南,6.2,个
2020-02-23,奇异果,陕西,17,纸箱
2020-02-23,苹果,陕西/新疆,8.89,胶箱
2020-02-23,菠萝,广东,3.77,胶框
2020-02-23,香蕉,广东/海南,5.1,纸箱
2020-02-23,西瓜,云南/海南/广东,5.14,纸箱
2020-02-23,柠檬,四川/广东,10,纸箱
2020-02-23,橙,广西/江西/湖南/四川,8.67,胶箱
2020-02-23,提子,云南/新疆/四川,19.17,胶框
2020-02-23,哈密瓜,海南,8.86,纸箱
2012-02-23,香蕉,广东/海南,5,纸箱
2012-02-23,西瓜,云南/海南/广东,5.36,纸箱
2012-02-23,柠檬,四川/广东,12.25,纸箱
2012-02-23,橙,广西/江西/湖南/四川,8.11,胶箱
2012-02-23,提子,云南/四川/新疆,20.83,胶框
2012-02-23,哈密瓜,海南,8.93,纸箱
2012-02-23,进口番荔枝,泰国,30,纸箱
2012-02-23,进口菠萝蜜,泰国,7.5,纸箱
2012-02-23,进口菠萝,菲律宾,8.5,纸箱
2012-02-23,进口山竹,泰国/印尼,35,特级
2012-02-23,进口榴莲,泰国/越南,62.5,纸箱
2012-02-23,进口火龙果,越南,12.75,纸箱
2012-02-23,进口龙眼,泰国,15.5,特级
2012-02-23,进口椰子,泰国,10,纸箱
2012-02-23,进口牛油果,秘鲁,25,纸箱
2012-02-23,进口蓝莓,秘鲁,55,纸箱
2012-02-23,进口李,智利,23.61,纸箱
2012-02-23,进口啤梨,比利时,10.42,纸箱
2012-02-23,进口提子,秘鲁,23.68,胶箱
2012-02-23,进口车厘子,智利,53.5,纸箱
2023-01-23,圣女果,广西/广东/海南,12,筐
2023-01-23,杨桃,广东,2.5,胶框
2023-01-23,芒果,海南,9.6,筐
2023-01-23,番石榴,广东,2.63,纸箱
2023-01-23,桔,广西,4.33,胶框
2023-01-23,柑,广西,5.2,胶框
2023-01-23,梨,山西,7.76,纸箱
2023-01-23,菠萝蜜,海南,7.5,个
2023-01-23,奇异果,陕西,12,纸箱
2023-01-23,柚,广东,8.46,纸箱
2023-01-23,菠萝,广东,4.29,胶框
2023-01-23,香蕉,广东,5,纸箱
2023-01-23,西瓜,云南/海南/广东,4.29,纸箱
2023-01-23,苹果,新疆/陕西,9.72,纸箱
2023-01-23,香梨,新疆,15,纸箱
2023-01-23,柠檬,四川/广东,12,纸箱
2023-01-23,橙,广西/江西/湖南/四川,8.67,胶箱
2023-01-23,提子,云南/四川/新疆,17.08,胶框
2023-01-23,哈密瓜,海南,5.71,纸箱
2023-01-23,进口山竹,泰国/印尼,51.88,特级
2018-03-23,进口啤梨,智利,11.67,纸箱
2018-03-23,进口李,智利,21.11,纸箱
2018-03-23,进口提子,秘鲁/澳大利亚,22.63,胶箱
2018-03-23,进口橙,美国/埃及,11.18,纸箱
2018-03-23,进口桃,智利,20,纸箱
2017-03-23,香瓜,广西,9,纸箱
2017-03-23,枇杷,云南/福建,20,泡沫箱
2017-03-23,芒果,海南,7,筐
2017-03-23,百香果,广西,13.5,泡沫箱
2017-03-23,青枣,福建/广西/广东,8,胶箱
2017-03-23,龙眼,海南,21.25,泡沫箱
2017-03-23,木瓜,海南,5.29,泡沫箱
2017-03-23,火龙果,广东/海南,8.33,胶框
2017-03-23,草莓,云南/辽宁/广东/安徽,13.33,胶箱
2017-03-23,杨桃,广东,5,胶框
2017-03-23,番石榴,广东,5,纸箱
2017-03-23,圣女果,广西/广东/海南,12,胶箱
2017-03-23,桔,广西,6,胶框
2017-03-23,柑,广西,5.2,筐
2017-03-23,奇异果,陕西,12.5,纸箱
2002-02-23,进口番荔枝,泰国,29,纸箱
2002-02-23,进口山竹,泰国/印尼,41.25,特级
2002-02-23,进口榴莲,泰国/越南,60.59,纸箱
2002-02-23,进口火龙果,越南,14,纸箱
2002-02-23,进口龙眼,泰国,18.5,特级
2002-02-23,进口椰子,泰国,11.33,纸箱
2002-02-23,进口苹果,美国,16.32,纸箱
2002-02-23,进口啤梨,比利时,10.83,纸箱
2002-02-23,进口柠檬,美国/埃及,18.67,纸箱
2002-02-23,进口橙,美国/埃及,20.29,纸箱
2002-02-23,进口蓝莓,秘鲁,47.5,纸箱
2002-02-23,进口提子,秘鲁,25.26,胶箱
2002-02-23,进口车厘子,智利,69,纸箱
2002-02-23,进口桃,智利,26.11,纸箱
2002-02-23,进口牛油果,秘鲁,24,纸箱
2001-02-23,青枣,福建,7.67,胶箱
2001-02-23,龙眼,海南,23.5,泡沫箱
2001-02-23,木瓜,海南,5.71,泡沫箱
2001-02-23,火龙果,广东/广西,7.67,胶框
2001-02-23,草莓,云南/辽宁/广东/安徽,30.83,胶箱
2019-05-23,进口菠萝,泰国,10.5,纸箱
2019-05-23,进口菠萝蜜,泰国,8.75,纸箱
2019-05-23,进口龙眼,泰国,24.5,特级
2019-05-23,进口火龙果,越南,11.75,纸箱
2019-05-23,进口山竹,泰国/印度尼西亚,53.75,特级
2019-05-23,进口椰子,泰国,11.83,纸箱
2019-05-23,进口榴莲,泰国/越南,53.09,纸箱
2019-05-23,进口奇异果,智利/希腊,27,纸箱
2019-05-23,进口牛油果,秘鲁,24.5,纸箱
2019-05-23,进口橙,美国,17.65,纸箱
2019-05-23,进口苹果,秘鲁,16.58,纸箱
2019-05-23,进口提子,智利/秘鲁,24.74,纸箱
2019-05-23,进口西柚,南非/智利/埃及,11.67,纸箱
2019-05-23,进口啤梨,新西兰/智利/比利时,19,纸箱
2018-05-23,樱桃,辽宁/山东,70,胶框
2018-05-23,杨梅,福建/云南,15,胶框
2018-05-23,李,云南/广东,12,纸箱
2018-05-23,枇杷,云南/福建,19.17,泡沫箱
2018-05-23,芒果,海南,6.5,筐
2018-05-23,木瓜,海南,5.43,泡沫箱
2022-05-23,木瓜,海南,5,泡沫箱
2022-05-23,火龙果,广东/海南,10,胶框
2022-05-23,杨桃,广东,4.5,胶框
2022-05-23,龙眼,海南,15.25,泡沫箱
2022-05-23,圣女果,广西/广东/海南,12,胶箱
2022-05-23,荔枝,海南,15.25,泡沫箱
2022-05-23,番石榴,广东,4.5,纸箱
2022-05-23,香瓜,广西/海南,4.2,纸箱
2022-05-23,布冧,陕西,11.43,纸箱
2022-05-23,桃,河北/山东/广西/陕西/山西/湖北,12.78,纸箱
2022-05-23,菠萝,广东/海南,5.71,筐
2022-05-23,香梨,新疆,13.33,纸箱
2022-05-23,梨,河北,8.05,纸箱
2022-05-23,橙,广西/湖南/湖北,8,胶框
2022-05-23,菠萝蜜,广西,6.5,个
2022-05-23,香蕉,广东/海南,5,纸箱
2022-05-23,哈密瓜,海南,7.14,纸箱
2022-05-23,西瓜,海南/广西/云南,5.14,纸箱
2022-05-23,柠檬,四川/广东/海南,12.5,纸箱
2022-05-23,提子,云南,18.17,胶框
2023-05-23,橙,广西/湖南/湖北,8.44,胶箱
2023-05-23,哈密瓜,海南,6.93,纸箱
2023-05-23,进口菠萝,泰国,10.5,纸箱
2023-05-23,进口山竹,泰国/印尼,51.25,特级
2023-05-23,进口火龙果,越南,11.5,纸箱
2023-05-23,进口榴莲,泰国/越南,55.88,纸箱
2023-05-23,进口龙眼,泰国,22.5,特级
2023-05-23,进口椰子,泰国,11.67,纸箱
2023-05-23,进口西柑,秘鲁,11.82,纸箱
2023-05-23,进口西柚,以色列,10.67,纸箱
2023-05-23,进口牛油果,秘鲁,24.5,纸箱
2023-05-23,进口啤梨,智利,22,纸箱
2023-05-23,进口苹果,美国,16.84,纸箱
2023-05-23,进口提子,秘鲁/澳大利亚,25.79,胶箱
2023-05-23,进口橙,美国/埃及,17.06,纸箱
2022-05-23,樱桃,辽宁/山东,64,胶框
2022-05-23,杨梅,福建/云南,15,胶框
2022-05-23,李,云南/广东,11.67,纸箱
2022-05-23,枇杷,云南/福建,20,泡沫箱
2022-05-23,芒果,海南,6.5,筐
2024-12-22,提子,云南/新疆,13.33,胶框
2024-12-22,哈密瓜,海南,4.64,纸箱
2024-12-22,进口菠萝蜜,泰国,6.5,纸箱
2024-12-22,进口山竹,泰国/印尼,25,特级
2024-12-22,进口菠萝,菲律宾,8.5,纸箱
2024-12-22,进口椰青,泰国,5,纸箱
2024-12-22,进口火龙果,越南,8.5,纸箱
2024-12-22,进口榴莲,越南/泰国,40.59,纸箱
2024-12-22,进口龙眼,泰国,12.5,特级
2024-12-22,进口椰子,泰国,8.33,纸箱
2024-12-22,进口提子,秘鲁,29.47,胶箱
2024-12-22,进口牛油果,秘鲁,18.8,纸箱
2024-12-22,进口车厘子,智利,100,纸箱
2024-12-22,进口苹果,新西兰/日本,14.74,纸箱
2024-12-22,进口蓝莓,秘鲁,45,纸箱
2023-12-22,青枣,福建,6,胶箱
2023-12-22,百香果,云南/广西,11,泡沫箱
2023-12-22,火龙果,广东/广西,3.83,胶框
2023-12-22,草莓,云南/辽宁/广东,32.33,胶箱
2023-12-22,柠檬,四川/广东,8.71,纸箱
2003-01-23,进口苹果,新西兰/日本,16.32,纸箱
2003-01-23,进口牛油果,秘鲁,16,纸箱
2003-01-23,进口提子,秘鲁,17.89,胶箱
2003-01-23,进口车厘子,智利,66,纸箱
2003-01-23,进口桃,智利,12.78,纸箱
2003-01-23,进口蓝莓,秘鲁,46.25,纸箱
2002-01-23,木瓜,海南,6.07,泡沫箱
2002-01-23,青枣,福建,7,胶箱
2002-01-23,百香果,云南/广西,16.25,泡沫箱
2002-01-23,火龙果,广东/广西,4.33,胶框
2002-01-23,草莓,云南/辽宁/广东/安徽,36.67,胶箱
2002-01-23,圣女果,广西/山东,9,筐
2002-01-23,杨桃,广东,3.5,胶框
2002-01-23,芒果,海南,7.8,筐
2002-01-23,番石榴,广东,2.75,纸箱
2002-01-23,桔,广西,4.33,胶框
2002-01-23,柑,广西,5,胶框
2002-01-23,柚,广东,6.54,纸箱
2002-01-23,山楂,山东/山西,13,纸箱
2002-01-23,布冧,陕西,7.57,纸箱
2024-05-23,香蕉,广东/海南,4.8,纸箱
2024-05-23,西瓜,海南/广西/云南,4.86,纸箱
2024-05-23,柠檬,四川/广东/海南,11.5,纸箱
2024-05-23,橙,广西/湖南/湖北,8.67,胶箱
2024-05-23,哈密瓜,海南,6.57,纸箱
2024-05-23,进口菠萝,泰国,10,纸箱
2024-05-23,进口山竹,泰国/印尼,48.75,特级
2024-05-23,进口火龙果,越南,10.5,纸箱
2024-05-23,进口榴莲,泰国/越南,57.06,纸箱
2024-05-23,进口椰子,泰国,11,纸箱
2024-05-23,进口西柑,秘鲁,11.36,纸箱
2024-05-23,进口西柚,以色列,10,纸箱
2024-05-23,进口牛油果,秘鲁,25,纸箱
2024-05-23,进口啤梨,智利,23,纸箱
2024-05-23,进口苹果,美国,16.32,纸箱
2024-05-23,进口提子,秘鲁/澳大利亚,25.79,胶箱
2024-05-23,进口橙,美国/埃及,16.47,纸箱
2023-05-23,樱桃,辽宁/山东,54,胶框
2023-05-23,杨梅,福建/云南,16.67,胶框
2023-05-23,李,云南/广东,11,纸箱
2024-05-23,樱桃,辽宁/山东,50,胶框
2024-05-23,杨梅,福建/云南,17.78,胶框
2024-05-23,李,云南/广东,10.67,纸箱
2024-05-23,枇杷,云南/福建,18.33,泡沫箱
2024-05-23,芒果,海南,6.5,筐
2024-05-23,火龙果,广东/海南,9.33,胶框
2024-05-23,杨桃,广东,4.75,胶框
2024-05-23,龙眼,海南,13.75,泡沫箱
2024-05-23,圣女果,广西/广东/海南,12.2,胶箱
2024-05-23,荔枝,海南,12.5,泡沫箱
2024-05-23,番石榴,广东,4.75,纸箱
2024-05-23,苹果,陕西,11.17,胶箱
2024-05-23,香瓜,广西/海南,4.3,纸箱
2024-05-23,布冧,陕西,14.29,纸箱
2024-05-23,提子,云南,18,胶框
2024-05-23,桃,河北/山东/广西/陕西/山西/湖北,13.89,纸箱
2024-05-23,梨,山西,8.26,纸箱
2024-05-23,香梨,新疆,13.75,纸箱
2024-05-23,菠萝蜜,海南,8.5,个
2024-05-23,菠萝,广东,5.43,胶框
2026-10-22,圣女果,云南/广西,7,筐
2026-10-22,桔,广西,9.67,胶框
2026-10-22,柑,广西/云南,6.8,胶框
2026-10-22,石榴,四川,8.93,纸箱
2026-10-22,柚,福建/广东,5.15,纸箱
2026-10-22,奇异果,陕西,16,纸箱
2026-10-22,布冧,陕西,6.79,纸箱
2026-10-22,苹果,陕西/新疆,8.06,胶箱
2026-10-22,山楂,山东,12.5,纸箱
2026-10-22,香梨,新疆,13.33,纸箱
2026-10-22,柿子,广西/广东,5,胶框
2026-10-22,菠萝蜜,海南,5.5,个
2026-10-22,菠萝,广东,3.91,胶框
2026-10-22,梨,山西,4.74,纸箱
2026-10-22,枣,河北/山东,5.8,纸箱
2026-10-22,桃,湖北/陕西,9.72,纸箱
2026-10-22,西瓜,云南/广东,5.21,纸箱
2026-10-22,柠檬,四川/广东,8.86,纸箱
2026-10-22,提子,云南/新疆/四川,11.67,胶框
2026-10-22,哈密瓜,新疆/海南,5.57,纸箱
2008-10-22,进口火龙果,越南,8.33,纸箱
2008-10-22,进口椰子,泰国,9.33,纸箱
2008-10-22,进口榴莲,泰国/越南,52.89,纸箱
2008-10-22,进口西柚,南非/以色列,8.33,纸箱
2008-10-22,进口柠檬,南非/智利,14,纸箱
2008-10-22,进口牛油果,秘鲁,30,纸箱
2008-10-22,进口蓝莓,智利/秘鲁,47.5,纸箱
2008-10-22,进口西柑,智利/南非,20,纸箱
2008-10-22,进口车厘子,智利/加拿大/美国/阿根廷,67,纸箱
2008-10-22,进口橙,埃及/美国,13.82,纸箱
2008-10-22,进口苹果,智利/美国,16.58,纸箱
2007-10-22,山楂,陕西,11.25,胶框
2007-10-22,芒果,广西/四川,8,筐
2007-10-22,百香果,云南/广西,8.5,泡沫箱
2007-10-22,火龙果,广东/广西,3.33,胶框
2007-10-22,番石榴,广东,5,纸箱
2007-10-22,圣女果,山东/宁夏/广西,10,筐
2007-10-22,李,福建/四川,7.83,纸箱
2007-10-22,柑,广西/云南,3.3,胶框
2007-10-22,石榴,四川,7.39,纸箱
2029-09-22,进口橙,美国/埃及,15,纸箱
2029-09-22,进口苹果,智利/新西兰/美国,14.47,纸箱
2028-09-22,草莓,云南,26.67,纸箱
2028-09-22,芒果,广西/四川,7.5,筐
2028-09-22,百香果,云南/广西,10.5,泡沫箱
2028-09-22,火龙果,广东/广西,3.33,胶框
2028-09-22,番石榴,广东,5.25,纸箱
2028-09-22,圣女果,山东/宁夏/广西,9,筐
2028-09-22,李,福建/四川,8.33,纸箱
2028-09-22,柑,广西/云南,3.6,胶框
2028-09-22,石榴,四川,5.71,纸箱
2028-09-22,柚,广东/福建,3.23,纸箱
2028-09-22,布冧,陕西,8.57,纸箱
2028-09-22,奇异果,陕西,15,纸箱
2028-09-22,苹果,陕西/山东/新疆,11.5,胶箱
2028-09-22,西梅,新疆,21.25,纸箱
2028-09-22,香梨,新疆,12.5,纸箱
2028-09-22,柿子,广东/广西,5.33,胶框
2028-09-22,菠萝蜜,海南,6.75,个
2028-09-22,菠萝,广东,4.46,胶框
2005-12-22,青枣,福建,4.67,胶箱
2005-12-22,百香果,云南/广西,10,泡沫箱
2005-12-22,火龙果,广东/广西,4.67,胶框
2005-12-22,草莓,云南/辽宁/广东,24.33,胶箱
2005-12-22,柠檬,四川/广东,7.43,纸箱
2005-12-22,圣女果,广西/山东,10.2,筐
2005-12-22,杨桃,广东,5,胶框
2005-12-22,芒果,四川,8.2,筐
2005-12-22,番石榴,广东,4.95,纸箱
2005-12-22,桔,广西,5.67,胶框
2005-12-22,柑,广西,4.92,胶框
2005-12-22,布冧,陕西,7.14,纸箱
2005-12-22,柿子,广西/广东,5.33,胶框
2005-12-22,枣,河北/山东,7.14,纸箱
2005-12-22,菠萝,广东,3.43,胶框
2005-12-22,西瓜,云南/广东,4.29,纸箱
2005-12-22,梨,山西,5.26,纸箱
2005-12-22,菠萝蜜,海南,5.75,个
2005-12-22,苹果,陕西/新疆,7.78,胶箱
2005-12-22,香蕉,广东,4.5,纸箱
2014-12-22,圣女果,广西/山东,9.6,筐
2014-12-22,杨桃,广东,4.25,胶框
2014-12-22,芒果,海南/四川,8.25,筐
2014-12-22,番石榴,广东,4.15,纸箱
2014-12-22,桔,广西,6,胶框
2014-12-22,柑,广西,4.6,胶框
2014-12-22,布冧,陕西,7.14,纸箱
2014-12-22,柿子,广西/广东,5.87,胶框
2014-12-22,菠萝,广东,3.57,筐
2014-12-22,柚,福建/广东,6.77,纸箱
2014-12-22,枣,陕西/山西,6.71,纸箱
2014-12-22,香梨,新疆,12.67,纸箱
2014-12-22,梨,河北,6.89,纸箱
2014-12-22,橙,江西/湖南/四川,7.78,胶框
2014-12-22,菠萝蜜,海南,6,个
2014-12-22,香蕉,广东,4.25,纸箱
2014-12-22,哈密瓜,海南,4.39,纸箱
2014-12-22,西瓜,云南/广东,4.11,纸箱
2014-12-22,奇异果,陕西,14,纸箱
2014-12-22,提子,云南/新疆,11.67,胶框
2013-01-23,进口龙眼,泰国,21.5,特级
2013-01-23,进口椰子,泰国,9,纸箱
2013-01-23,进口奇异果,希腊,20,纸箱
2013-01-23,进口西柚,埃及,9,纸箱
2013-01-23,进口苹果,法国/美国,16.05,纸箱
2013-01-23,进口橙,美国/埃及,21.47,纸箱
2013-01-23,进口提子,秘鲁,19.47,胶箱
2013-01-23,进口车厘子,智利,65,纸箱
2013-01-23,进口桃,智利,28.89,纸箱
2013-01-23,进口蓝莓,秘鲁,47.5,纸箱
2012-01-23,青枣,福建,7,胶箱
2012-01-23,百香果,云南/广西,16,泡沫箱
2012-01-23,火龙果,广东/广西,4.67,胶框
2012-01-23,草莓,云南/辽宁/广东/安徽,35,胶箱
2012-01-23,圣女果,广西/山东,10,筐
2012-01-23,杨桃,广东,3.5,胶框
2012-01-23,芒果,海南,9,筐
2012-01-23,番石榴,广东,3.25,纸箱
2012-01-23,桔,广西,5.33,胶框
2012-01-23,柑,广西,5.4,胶框
2020-09-22,柑,广西/云南,3.8,胶框
2020-09-22,山楂,陕西,12,胶框
2020-09-22,石榴,四川,6.43,纸箱
2020-09-22,西梅,新疆,24.75,纸箱
2020-09-22,柚,广东/福建,3.46,纸箱
2020-09-22,奇异果,陕西,18,纸箱
2020-09-22,香梨,新疆,13.33,纸箱
2020-09-22,苹果,陕西,11.5,胶箱
2020-09-22,布冧,陕西,6.79,纸箱
2020-09-22,柿子,广东/广西,5.33,胶框
